file,plate,thickness,diameter,tip_f,rest_full_f,pre_bt_f,plateau,peak_f,tilt_stab_range,tip_cv,full_cv,Tz_tip,Tz_full,tip_radial,full_radial,tip_tilt_rate,full_tilt_rate,anticipation_s,frac_remaining,depth_end_mm,tip_dur,full_dur
Bo1_P3_Force_20251205_B3.3.csv,3,4,3.3,36.41904900000001,42.88079578999999,50.8630709,55.928659999999994,55.928659999999994,21.111184286612072,0.27753331176383594,0.24177744425310346,-0.04002742857142857,-0.061792054545454556,6.2592828720739915,7.549913330127382,1.824134884647611,1.0929814375878075,3.3895361794923433,52.575897495390954,3.937325776354139,0.6149040657088682,5.491746701190342
Bo20_P3_Force_20251205_B3.3.csv,3,4,3.3,52.65261777777778,63.23276536363637,48.696366999999995,73.75533,73.75533,30.39321151114294,0.1750592260944166,0.1860763307292209,0.03912366666666667,0.02374125,6.296749465200017,10.41837498309004,2.2558851589441193,0.9828245939519905,1.0922173117250331,47.899040099523226,4.167571892041103,0.8246315716432107,1.5935426806070545
Bo2_P3_Force_20251205_B3.3.csv,3,4,3.3,44.373574222222224,57.75108878947369,50.995236899999995,63.5374945,63.5374945,22.806730693186758,0.17761028883035554,0.1341291172733509,-0.03379177777777777,-0.05356491666666666,6.08643042765238,8.279164842387873,2.159516899204731,2.0875139631202835,0.24627834151988282,14.901001866523034,4.34203236362711,0.8942389583597428,2.348081167447681
Bo3_P3_Force_20251205_B3.3.csv,3,4,3.3,37.723328361111115,49.35028338709678,30.2533987,59.378544000000005,59.378544000000005,31.470342109719887,0.2823924176863681,0.2702713355050393,-0.008248444444444435,0.002904986111111143,5.5722954996065805,10.078058854273346,0.4306680057262902,3.6016303241540384,4.532412826613292,87.78926991058681,4.090103150214464,1.8013375309551534,3.5315673943317947
Bo4_P3_Force_20251205_B3.3.csv,3,4,3.3,39.7356135,60.2190159090909,48.128025,68.172043,68.172043,27.82056550906234,0.2674025249945726,0.13676509644018833,-0.050080599999999996,-0.13755529629629631,2.9584367508039358,6.98853557997317,5.24244937123753,1.9498816383475992,3.5928508239541834,99.6976025857195,4.219122284431539,0.9146047513859408,2.691936393335883
Bo5_P3_Force_20251205_B3.3.csv,3,4,3.3,42.71618184615385,53.623634903846146,31.167325833333333,67.400581,67.400581,23.97220718594869,0.25528517676026313,0.2825781444724628,-0.057838538461538455,-0.07625985156250001,7.327955591630348,8.377325038988046,4.276925248903559,2.571676481186175,3.818719362707073,90.90018443439335,4.2966253334888185,1.3660172607869185,2.674756264181072
Bo6_P3_Force_20251205_B3.3.csv,3,4,3.3,45.694314625000004,54.90202796774194,32.149592999999996,67.705942,67.705942,23.257331977044096,0.2774979196133332,0.24977639681489833,-0.044429875,-0.09259962499999998,3.7659773501288702,9.486295440942587,3.0483784227361785,5.403411057463669,1.618845438102385,57.07565739751792,4.4504010928253095,0.7343472604178882,3.52078864488948
Bo7_P3_Force_20251205_B3.3.csv,3,4,3.3,46.37617969230769,61.9383958125,50.2159578,72.186939,72.186939,24.386631399912936,0.31616238554101994,0.1842498911517504,-0.07484453846153846,-0.12586542857142857,6.605710199746698,8.713746119669354,8.857574368996943,1.787407556521261,1.0731552932355424,33.116956412753325,4.047336246564378,1.2260194578891523,2.0738731715772456
Bo10_P4_Force_20251205_B5.csv,4,4,5.0,47.840831607142846,80.25775999999999,59.9691557,94.62752449999999,94.62752449999999,25.24169679144556,0.2923016986836402,0.1976144663672545,-0.023200035714285687,-0.17649952173913047,4.025097339033561,9.257725657675447,2.9303993063468217,1.5754565280083574,0.8180106223126975,25.260160903905007,4.128491363180969,2.7907701704953976,2.2196877539657
Bo11_P4_Force_20251205_B5.csv,4,4,5.0,59.274383500000006,78.70474854761903,71.32244299999999,89.49514049999999,89.49514049999999,35.11061957552631,0.20896717589547353,0.12476954601803603,-0.04969,-0.18519684615384618,11.103977906626852,5.5313686366854276,0.1299304913049365,3.6292997879179945,0.35653071125597613,16.933836079557242,4.136895386862766,0.6525075730870027,2.5589132758009665
Bo12_P4_Force_20251205_B5.csv,4,4,5.0,64.59251659090909,78.423881375,59.091063299999995,91.47905850000001,91.47905850000001,29.12196901273991,0.17185500056711328,0.19398183989502932,-0.14525445454545455,-0.2034092619047619,10.91180188962518,7.024129128263887,3.415228929668588,1.7869770723271385,2.9143676358853536,92.05674366604818,4.176841717125401,1.0184403043627732,2.0133838254613448
Bo13_P4_Force_20251205_B5.csv,4,4,5.0,88.054948,76.38957981818179,65.729809,90.448354,90.448354,27.66177616193986,,0.11602554936437785,-0.137828,-0.16719998148148146,10.546569939039896,5.714078504905996,0.0,0.00587332270978552,,,,0.06258482465082338,2.626158546662416
Bo14_P4_Force_20251205_B5.csv,4,4,5.0,59.755397625,56.60751071428571,39.73869499999999,83.3086735,83.3086735,34.40733724626923,0.1746128976866388,0.3026638256670628,-0.07717825,-0.04926010638297872,5.717145277018856,8.398030248536232,1.520313941261977,1.7263500757893224,3.6492288545104543,65.82031691778892,5.079630192411782,0.3756513427848893,4.650192542407439
